filter_hour_service-3  | 2025-12-04 02:51:36 DEBUG    Config cargada desde config/config_hour.ini: {'id': 3, 'filter_type': 'hour', 'hour_start': 6, 'hour_end': 23}
server                           | 2025-12-04 02:52:21 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:44682
server                           | 2025-12-04 02:52:21 DEBUG    action: client_connected | peer:127.0.0.1:44682
server                           | 2025-12-04 02:52:21 DEBUG    action: handshake_wait | timeout:3s
rabbitmq                         | 2025-12-04 02:51:28.978706+00:00 [info] <0.642.0> Starting message stores for vhost '/'[0m
rabbitmq                         | 2025-12-04 02:51:28.978786+00:00 [info] <0.651.0> Message store "628WB79CIFDYO9LJI6DKMI09L/msg_store_transient": using rabbit_msg_store_ets_index to provide index[0m
rabbitmq                         | 2025-12-04 02:51:28.979224+00:00 [info] <0.642.0> Started message store of type transient for vhost '/'[0m
rabbitmq                         | 2025-12-04 02:51:28.979295+00:00 [info] <0.655.0> Message store "628WB79CIFDYO9LJI6DKMI09L/msg_store_persistent": using rabbit_msg_store_ets_index to provide index[0m
rabbitmq                         | [38;5;214m2025-12-04 02:51:28.979454+00:00 [warning] <0.655.0> Message store "628WB79CIFDYO9LJI6DKMI09L/msg_store_persistent": rebuilding indices from scratch[0m
rabbitmq                         | 2025-12-04 02:51:28.979775+00:00 [info] <0.642.0> Started message store of type persistent for vhost '/'[0m
rabbitmq                         | 2025-12-04 02:51:28.979832+00:00 [info] <0.642.0> Recovering 0 queues of type rabbit_classic_queue took 4ms[0m
rabbitmq                         | 2025-12-04 02:51:28.979855+00:00 [info] <0.642.0> Recovering 0 queues of type rabbit_quorum_queue took 0ms[0m
aggregator_purchases_service-2   | 2025-12-04 02:51:36 INFO     No buffered chunks to recover
aggregator_purchases_service-2   | 2025-12-04 02:51:36 INFO     Recovering last chunks processing commit...
rabbitmq                         | 2025-12-04 02:51:28.979876+00:00 [info] <0.642.0> Recovering 0 queues of type rabbit_stream_queue took 0ms[0m
rabbitmq                         | 2025-12-04 02:51:28.980987+00:00 [info] <0.254.0> Created user 'guest'[0m
rabbitmq                         | 2025-12-04 02:51:28.981656+00:00 [info] <0.254.0> Successfully set user tags for user 'guest' to [administrator][0m
rabbitmq                         | 2025-12-04 02:51:28.982390+00:00 [info] <0.254.0> Successfully set permissions for user 'guest' in virtual host '/' to '.*', '.*', '.*'[0m
rabbitmq                         | 2025-12-04 02:51:28.982418+00:00 [info] <0.254.0> Running boot step rabbit_observer_cli defined by app rabbit[0m
rabbitmq                         | 2025-12-04 02:51:28.982460+00:00 [info] <0.254.0> Running boot step rabbit_looking_glass defined by app rabbit[0m
rabbitmq                         | 2025-12-04 02:51:28.982493+00:00 [info] <0.254.0> Running boot step rabbit_core_metrics_gc defined by app rabbit[0m
rabbitmq                         | 2025-12-04 02:51:28.982585+00:00 [info] <0.254.0> Running boot step background_gc defined by app rabbit[0m
rabbitmq                         | 2025-12-04 02:51:28.982646+00:00 [info] <0.254.0> Running boot step routing_ready defined by app rabbit[0m
filter_year_service-2            | 2025-12-04 02:51:36 INFO     Filtro inicializado. Tipo: year, ID: 2 | Receiver Queue: to_filter_year_shard_2 | Sender Queues: ['to_filter_hour'] | End Exchange: end_exchange_filter_year | Monitor: <utils.heartbeat_sender.HeartbeatSender object at 0x7d97a23520f0>
filter_year_service-2            | 2025-12-04 02:51:36 INFO     Verificando recuperación de procesamiento previo
filter_year_service-2            | 2025-12-04 02:51:36 INFO     Recovering sends commit...
filter_year_service-2            | 2025-12-04 02:51:36 INFO     Recovering working state...
filter_year_service-2            | 2025-12-04 02:51:36 DEBUG    No working state commit found.
filter_year_service-2            | 2025-12-04 02:51:36 INFO     Recovering last chunks processing commit...
filter_year_service-2            | 2025-12-04 02:51:36 DEBUG    No processing chunk commit found.
filter_year_service-2            | 2025-12-04 02:51:36 DEBUG    No processing chunk to recover.
aggregator_purchases_service-2   | 2025-12-04 02:51:36 DEBUG    No processing chunk commit found.
aggregator_purchases_service-2   | 2025-12-04 02:51:36 DEBUG    No processing chunk to recover.
aggregator_purchases_service-2   | 2025-12-04 02:51:36 INFO     Agregador iniciado. Tipo: PURCHASES, ID: 2
rabbitmq                         | 2025-12-04 02:51:28.982669+00:00 [info] <0.254.0> Running boot step pre_flight defined by app rabbit[0m
rabbitmq                         | 2025-12-04 02:51:28.982690+00:00 [info] <0.254.0> Running boot step notify_cluster defined by app rabbit[0m
rabbitmq                         | 2025-12-04 02:51:28.982709+00:00 [info] <0.254.0> Running boot step networking defined by app rabbit[0m
rabbitmq                         | 2025-12-04 02:51:28.982749+00:00 [info] <0.254.0> Running boot step rabbit_quorum_queue_periodic_membership_reconciliation defined by app rabbit[0m
rabbitmq                         | 2025-12-04 02:51:28.982793+00:00 [info] <0.254.0> Running boot step definition_import_worker_pool defined by app rabbit[0m
rabbitmq                         | 2025-12-04 02:51:28.982814+00:00 [info] <0.315.0> Starting worker pool 'definition_import_pool' with 16 processes in it[0m
rabbitmq                         | 2025-12-04 02:51:28.983053+00:00 [info] <0.254.0> Running boot step cluster_name defined by app rabbit[0m
rabbitmq                         | 2025-12-04 02:51:28.983092+00:00 [info] <0.254.0> Initialising internal cluster ID to 'rabbitmq-cluster-id-Y8DJbGgXTufEBJOL_Y6K_w'[0m
rabbitmq                         | 2025-12-04 02:51:28.983754+00:00 [info] <0.254.0> Running boot step virtual_host_reconciliation defined by app rabbit[0m
rabbitmq                         | 2025-12-04 02:51:28.983836+00:00 [info] <0.254.0> Running boot step direct_client defined by app rabbit[0m
server                           | 2025-12-04 02:52:21 ERROR    action: client_handler_error | peer:127.0.0.1:44682 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:52:21 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:52:21 DEBUG    action: client_thread_finished | peer:127.0.0.1:44682 | client_id:None | thread:Thread-155 (_handle_client)
server                           | 2025-12-04 02:52:24 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:55566
server                           | 2025-12-04 02:52:24 DEBUG    action: client_connected | peer:127.0.0.1:55566
server                           | 2025-12-04 02:52:24 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:52:24 ERROR    action: client_handler_error | peer:127.0.0.1:55566 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:52:24 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:52:24 DEBUG    action: client_thread_finished | peer:127.0.0.1:55566 | client_id:None | thread:Thread-165 (_handle_client)
server                           | 2025-12-04 02:52:27 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:55576
server                           | 2025-12-04 02:52:27 DEBUG    action: client_connected | peer:127.0.0.1:55576
server                           | 2025-12-04 02:52:27 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:52:27 ERROR    action: client_handler_error | peer:127.0.0.1:55576 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:52:27 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:52:27 DEBUG    action: client_thread_finished | peer:127.0.0.1:55576 | client_id:None | thread:Thread-175 (_handle_client)
server                           | 2025-12-04 02:52:30 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:55582
server                           | 2025-12-04 02:52:30 DEBUG    action: client_connected | peer:127.0.0.1:55582
server                           | 2025-12-04 02:52:30 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:52:30 ERROR    action: client_handler_error | peer:127.0.0.1:55582 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:52:30 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:52:30 DEBUG    action: client_thread_finished | peer:127.0.0.1:55582 | client_id:None | thread:Thread-185 (_handle_client)
server                           | 2025-12-04 02:52:33 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:55890
server                           | 2025-12-04 02:52:33 DEBUG    action: client_connected | peer:127.0.0.1:55890
server                           | 2025-12-04 02:52:33 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:52:33 ERROR    action: client_handler_error | peer:127.0.0.1:55890 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:52:33 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:52:33 DEBUG    action: client_thread_finished | peer:127.0.0.1:55890 | client_id:None | thread:Thread-195 (_handle_client)
server                           | 2025-12-04 02:52:36 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:55904
server                           | 2025-12-04 02:52:36 DEBUG    action: client_connected | peer:127.0.0.1:55904
server                           | 2025-12-04 02:52:36 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:52:36 ERROR    action: client_handler_error | peer:127.0.0.1:55904 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:52:36 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:52:36 DEBUG    action: client_thread_finished | peer:127.0.0.1:55904 | client_id:None | thread:Thread-205 (_handle_client)
server                           | 2025-12-04 02:52:39 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:55918
server                           | 2025-12-04 02:52:39 DEBUG    action: client_connected | peer:127.0.0.1:55918
server                           | 2025-12-04 02:52:39 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:52:39 ERROR    action: client_handler_error | peer:127.0.0.1:55918 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:52:39 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:52:39 DEBUG    action: client_thread_finished | peer:127.0.0.1:55918 | client_id:None | thread:Thread-215 (_handle_client)
server                           | 2025-12-04 02:52:42 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:43994
server                           | 2025-12-04 02:52:42 DEBUG    action: client_connected | peer:127.0.0.1:43994
server                           | 2025-12-04 02:52:42 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:52:42 ERROR    action: client_handler_error | peer:127.0.0.1:43994 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:52:42 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:52:42 DEBUG    action: client_thread_finished | peer:127.0.0.1:43994 | client_id:None | thread:Thread-225 (_handle_client)
server                           | 2025-12-04 02:52:45 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:44010
server                           | 2025-12-04 02:52:45 DEBUG    action: client_connected | peer:127.0.0.1:44010
server                           | 2025-12-04 02:52:45 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:52:45 ERROR    action: client_handler_error | peer:127.0.0.1:44010 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:52:45 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:52:45 DEBUG    action: client_thread_finished | peer:127.0.0.1:44010 | client_id:None | thread:Thread-235 (_handle_client)
server                           | 2025-12-04 02:52:48 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:44026
server                           | 2025-12-04 02:52:48 DEBUG    action: client_connected | peer:127.0.0.1:44026
server                           | 2025-12-04 02:52:48 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:52:48 ERROR    action: client_handler_error | peer:127.0.0.1:44026 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:52:48 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:52:48 DEBUG    action: client_thread_finished | peer:127.0.0.1:44026 | client_id:None | thread:Thread-245 (_handle_client)
server                           | 2025-12-04 02:52:51 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:44040
server                           | 2025-12-04 02:52:51 DEBUG    action: client_connected | peer:127.0.0.1:44040
server                           | 2025-12-04 02:52:51 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:52:51 ERROR    action: client_handler_error | peer:127.0.0.1:44040 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:52:51 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:52:51 DEBUG    action: client_thread_finished | peer:127.0.0.1:44040 | client_id:None | thread:Thread-255 (_handle_client)
server                           | 2025-12-04 02:52:54 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:42548
server                           | 2025-12-04 02:52:54 DEBUG    action: client_connected | peer:127.0.0.1:42548
server                           | 2025-12-04 02:52:54 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:52:54 ERROR    action: client_handler_error | peer:127.0.0.1:42548 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:52:54 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
rabbitmq                         | 2025-12-04 02:51:28.983879+00:00 [info] <0.254.0> Running boot step rabbit_federation_exchange defined by app rabbitmq_federation[0m
rabbitmq                         | 2025-12-04 02:51:28.983949+00:00 [info] <0.254.0> Running boot step rabbit_management_load_definitions defined by app rabbitmq_management[0m
rabbitmq                         | 2025-12-04 02:51:28.983992+00:00 [info] <0.704.0> Resetting node maintenance status[0m
rabbitmq                         | [38;5;214m2025-12-04 02:51:29.049118+00:00 [warning] <0.733.0> Deprecated features: `management_metrics_collection`: Feature `management_metrics_collection` is deprecated.[0m
rabbitmq                         | [38;5;214m2025-12-04 02:51:29.049118+00:00 [warning] <0.733.0> By default, this feature can still be used for now.[0m
rabbitmq                         | [38;5;214m2025-12-04 02:51:29.049118+00:00 [warning] <0.733.0> Its use will not be permitted by default in a future minor RabbitMQ version and the feature will be removed from a future major RabbitMQ version; actual versions to be determined.[0m
rabbitmq                         | [38;5;214m2025-12-04 02:51:29.049118+00:00 [warning] <0.733.0> To continue using this feature when it is not permitted by default, set the following parameter in your configuration:[0m
rabbitmq                         | [38;5;214m2025-12-04 02:51:29.049118+00:00 [warning] <0.733.0>     "deprecated_features.permit.management_metrics_collection = true"[0m
rabbitmq                         | [38;5;214m2025-12-04 02:51:29.049118+00:00 [warning] <0.733.0> To test RabbitMQ as if the feature was removed, set this in your configuration:[0m
server                           | 2025-12-04 02:52:54 DEBUG    action: client_thread_finished | peer:127.0.0.1:42548 | client_id:None | thread:Thread-265 (_handle_client)
server                           | 2025-12-04 02:52:57 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:42564
server                           | 2025-12-04 02:52:57 DEBUG    action: client_connected | peer:127.0.0.1:42564
server                           | 2025-12-04 02:52:57 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:52:57 ERROR    action: client_handler_error | peer:127.0.0.1:42564 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:52:57 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:52:57 DEBUG    action: client_thread_finished | peer:127.0.0.1:42564 | client_id:None | thread:Thread-275 (_handle_client)
server                           | 2025-12-04 02:53:00 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:42574
server                           | 2025-12-04 02:53:00 DEBUG    action: client_connected | peer:127.0.0.1:42574
server                           | 2025-12-04 02:53:00 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:53:00 ERROR    action: client_handler_error | peer:127.0.0.1:42574 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:53:00 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:53:00 DEBUG    action: client_thread_finished | peer:127.0.0.1:42574 | client_id:None | thread:Thread-285 (_handle_client)
server                           | 2025-12-04 02:53:04 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:58634
filter_year_service-2            | 2025-12-04 02:51:36 INFO     Filtro iniciado. Tipo: year, ID: 2
server                           | 2025-12-04 02:53:04 DEBUG    action: client_connected | peer:127.0.0.1:58634
server                           | 2025-12-04 02:53:04 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:53:04 ERROR    action: client_handler_error | peer:127.0.0.1:58634 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:53:04 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:53:04 DEBUG    action: client_thread_finished | peer:127.0.0.1:58634 | client_id:None | thread:Thread-295 (_handle_client)
server                           | 2025-12-04 02:53:07 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:58636
server                           | 2025-12-04 02:53:07 DEBUG    action: client_connected | peer:127.0.0.1:58636
server                           | 2025-12-04 02:53:07 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:53:07 ERROR    action: client_handler_error | peer:127.0.0.1:58636 | client_id:None | error:OSError('connection closed early; remaining=1')
rabbitmq                         | [38;5;214m2025-12-04 02:51:29.049118+00:00 [warning] <0.733.0>     "deprecated_features.permit.management_metrics_collection = false"[0m
rabbitmq                         | 2025-12-04 02:51:30.207628+00:00 [info] <0.770.0> Management plugin: HTTP (non-TLS) listener started on port 15672[0m
rabbitmq                         | 2025-12-04 02:51:30.207761+00:00 [info] <0.800.0> Statistics database started.[0m
rabbitmq                         | 2025-12-04 02:51:30.207812+00:00 [info] <0.799.0> Starting worker pool 'management_worker_pool' with 3 processes in it[0m
rabbitmq                         | 2025-12-04 02:51:30.214667+00:00 [info] <0.818.0> Prometheus metrics: HTTP (non-TLS) listener started on port 15692[0m
rabbitmq                         | 2025-12-04 02:51:30.214770+00:00 [info] <0.704.0> Ready to start client connection listeners[0m
rabbitmq                         | 2025-12-04 02:51:30.215480+00:00 [info] <0.862.0> started TCP listener on [::]:5672[0m
rabbitmq                         |  completed with 5 plugins.
rabbitmq                         | 2025-12-04 02:51:30.251325+00:00 [info] <0.704.0> Server startup complete; 5 plugins started.[0m
rabbitmq                         | 2025-12-04 02:51:30.251325+00:00 [info] <0.704.0>  * rabbitmq_prometheus[0m
rabbitmq                         | 2025-12-04 02:51:30.251325+00:00 [info] <0.704.0>  * rabbitmq_federation[0m
server                           | 2025-12-04 02:53:07 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:53:07 DEBUG    action: client_thread_finished | peer:127.0.0.1:58636 | client_id:None | thread:Thread-305 (_handle_client)
server                           | 2025-12-04 02:53:10 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:58648
server                           | 2025-12-04 02:53:10 DEBUG    action: client_connected | peer:127.0.0.1:58648
server                           | 2025-12-04 02:53:10 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:53:10 ERROR    action: client_handler_error | peer:127.0.0.1:58648 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:53:10 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:53:10 DEBUG    action: client_thread_finished | peer:127.0.0.1:58648 | client_id:None | thread:Thread-315 (_handle_client)
server                           | 2025-12-04 02:53:13 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:51500
server                           | 2025-12-04 02:53:13 DEBUG    action: client_connected | peer:127.0.0.1:51500
server                           | 2025-12-04 02:53:13 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:53:13 ERROR    action: client_handler_error | peer:127.0.0.1:51500 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:53:13 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:53:13 DEBUG    action: client_thread_finished | peer:127.0.0.1:51500 | client_id:None | thread:Thread-325 (_handle_client)
server                           | 2025-12-04 02:53:16 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:51516
server                           | 2025-12-04 02:53:16 DEBUG    action: client_connected | peer:127.0.0.1:51516
server                           | 2025-12-04 02:53:16 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:53:16 ERROR    action: client_handler_error | peer:127.0.0.1:51516 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:53:16 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:53:16 DEBUG    action: client_thread_finished | peer:127.0.0.1:51516 | client_id:None | thread:Thread-335 (_handle_client)
server                           | 2025-12-04 02:53:19 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:51532
server                           | 2025-12-04 02:53:19 DEBUG    action: client_connected | peer:127.0.0.1:51532
server                           | 2025-12-04 02:53:19 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:53:19 ERROR    action: client_handler_error | peer:127.0.0.1:51532 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:53:19 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:53:19 DEBUG    action: client_thread_finished | peer:127.0.0.1:51532 | client_id:None | thread:Thread-345 (_handle_client)
server                           | 2025-12-04 02:53:22 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:51544
server                           | 2025-12-04 02:53:22 DEBUG    action: client_connected | peer:127.0.0.1:51544
server                           | 2025-12-04 02:53:22 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:53:22 ERROR    action: client_handler_error | peer:127.0.0.1:51544 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:53:22 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:53:22 DEBUG    action: client_thread_finished | peer:127.0.0.1:51544 | client_id:None | thread:Thread-355 (_handle_client)
server                           | 2025-12-04 02:53:25 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:56040
server                           | 2025-12-04 02:53:25 DEBUG    action: client_connected | peer:127.0.0.1:56040
server                           | 2025-12-04 02:53:25 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:53:25 ERROR    action: client_handler_error | peer:127.0.0.1:56040 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:53:25 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:53:25 DEBUG    action: client_thread_finished | peer:127.0.0.1:56040 | client_id:None | thread:Thread-365 (_handle_client)
server                           | 2025-12-04 02:53:28 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:56050
server                           | 2025-12-04 02:53:28 DEBUG    action: client_connected | peer:127.0.0.1:56050
server                           | 2025-12-04 02:53:28 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:53:28 ERROR    action: client_handler_error | peer:127.0.0.1:56050 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:53:28 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:53:28 DEBUG    action: client_thread_finished | peer:127.0.0.1:56050 | client_id:None | thread:Thread-375 (_handle_client)
server                           | 2025-12-04 02:53:31 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:56052
server                           | 2025-12-04 02:53:31 DEBUG    action: client_connected | peer:127.0.0.1:56052
server                           | 2025-12-04 02:53:31 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:53:31 ERROR    action: client_handler_error | peer:127.0.0.1:56052 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:53:31 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:53:31 DEBUG    action: client_thread_finished | peer:127.0.0.1:56052 | client_id:None | thread:Thread-385 (_handle_client)
server                           | 2025-12-04 02:53:34 DEBUG    action: fd_open | result: success | kind: client_socket | fd:12 | peer:127.0.0.1:47434
server                           | 2025-12-04 02:53:34 DEBUG    action: client_connected | peer:127.0.0.1:47434
server                           | 2025-12-04 02:53:34 DEBUG    action: handshake_wait | timeout:3s
server                           | 2025-12-04 02:53:34 ERROR    action: client_handler_error | peer:127.0.0.1:47434 | client_id:None | error:OSError('connection closed early; remaining=1')
server                           | 2025-12-04 02:53:34 DEBUG    action: fd_close | result: success | kind: client_socket | fd:12
server                           | 2025-12-04 02:53:34 DEBUG    action: client_thread_finished | peer:127.0.0.1:47434 | client_id:None | thread:Thread-395 (_handle_client)
rabbitmq                         | 2025-12-04 02:51:30.251325+00:00 [info] <0.704.0>  * rabbitmq_management[0m
rabbitmq                         | 2025-12-04 02:51:30.251325+00:00 [info] <0.704.0>  * rabbitmq_management_agent[0m
rabbitmq                         | 2025-12-04 02:51:30.251325+00:00 [info] <0.704.0>  * rabbitmq_web_dispatch[0m
rabbitmq                         | 2025-12-04 02:51:30.390313+00:00 [info] <0.9.0> Time to start RabbitMQ: 3303 ms[0m
rabbitmq                         | 2025-12-04 02:51:32.593001+00:00 [info] <0.875.0> accepting AMQP connection <0.875.0> (172.18.0.3:49412 -> 172.18.0.2:5672)[0m
rabbitmq                         | 2025-12-04 02:51:32.593006+00:00 [info] <0.878.0> accepting AMQP connection <0.878.0> (172.18.0.3:49404 -> 172.18.0.2:5672)[0m
rabbitmq                         | 2025-12-04 02:51:32.594168+00:00 [info] <0.875.0> connection <0.875.0> (172.18.0.3:49412 -> 172.18.0.2:5672): user 'guest' authenticated and granted access to vhost '/'[0m
rabbitmq                         | 2025-12-04 02:51:32.594215+00:00 [info] <0.878.0> connection <0.878.0> (172.18.0.3:49404 -> 172.18.0.2:5672): user 'guest' authenticated and granted access to vhost '/'[0m
rabbitmq                         | 2025-12-04 02:51:35.579483+00:00 [info] <0.906.0> accepting AMQP connection <0.906.0> (172.18.0.3:34922 -> 172.18.0.2:5672)[0m
rabbitmq                         | 2025-12-04 02:51:35.580770+00:00 [info] <0.906.0> connection <0.906.0> (172.18.0.3:34922 -> 172.18.0.2:5672): user 'guest' authenticated and granted access to vhost '/'[0m
rabbitmq                         | 2025-12-04 02:51:35.584260+00:00 [info] <0.924.0> accepting AMQP connection <0.924.0> (172.18.0.3:34930 -> 172.18.0.2:5672)[0m
rabbitmq                         | 2025-12-04 02:51:35.585118+00:00 [info] <0.924.0> connection <0.924.0> (172.18.0.3:34930 -> 172.18.0.2:5672): user 'guest' authenticated and granted access to vhost '/'[0m
rabbitmq                         | 2025-12-04 02:51:35.587682+00:00 [info] <0.942.0> accepting AMQP connection <0.942.0> (172.18.0.3:34938 -> 172.18.0.2:5672)[0m
rabbitmq                         | 2025-12-04 02:51:35.588373+00:00 [info] <0.942.0> connection <0.942.0> (172.18.0.3:34938 -> 172.18.0.2:5672): user 'guest' authenticated and granted access to vhost '/'[0m
rabbitmq                         | 2025-12-04 02:51:35.590590+00:00 [info] <0.960.0> accepting AMQP connection <0.960.0> (172.18.0.3:34948 -> 172.18.0.2:5672)[0m
rabbitmq                         | 2025-12-04 02:51:35.591129+00:00 [info] <0.960.0> connection <0.960.0> (172.18.0.3:34948 -> 172.18.0.2:5672): user 'guest' authenticated and granted access to vhost '/'[0m
rabbitmq                         | 2025-12-04 02:51:35.593512+00:00 [info] <0.978.0> accepting AMQP connection <0.978.0> (172.18.0.3:34952 -> 172.18.0.2:5672)[0m
